[2026-06-22T18:17:49.631Z] INFO  [CursorTranscriptReader] Read Cursor session c288b02e: 64 new bubbles, 4 entries extracted (index 0→64)
[2026-06-22T18:17:49.634Z] INFO  [CursorTranscriptReader] Read Cursor session 743f5b4a: 184 new bubbles, 6 entries extracted (index 0→184)
[2026-06-22T18:17:49.639Z] INFO  [CursorTranscriptReader] Read Cursor session 40bd72ce: 152 new bubbles, 4 entries extracted (index 0→152)
[2026-06-22T18:17:49.640Z] INFO  [CursorTranscriptReader] Read Cursor session abd52160: 86 new bubbles, 3 entries extracted (index 0→86)
[2026-06-22T18:17:49.643Z] INFO  [CursorTranscriptReader] Read Cursor session 2ca1f748: 143 new bubbles, 12 entries extracted (index 0→143)
[2026-06-22T18:17:49.644Z] INFO  [CursorTranscriptReader] Read Cursor session 871d4ba6: 9 new bubbles, 2 entries extracted (index 0→9)
[2026-06-22T18:17:49.644Z] INFO  [CursorTranscriptReader] Read Cursor session 0c51cacb: 2 new bubbles, 1 entries extracted (index 0→2)
[2026-06-22T18:17:49.653Z] INFO  [CursorTranscriptReader] Read Cursor session 741b3825: 474 new bubbles, 20 entries extracted (index 0→474)
[2026-06-22T18:17:49.670Z] INFO  [CursorTranscriptReader] Read Cursor session 358d2267: 491 new bubbles, 40 entries extracted (index 0→491)
[2026-06-22T18:17:49.673Z] INFO  [CursorTranscriptReader] Read Cursor session 98bb8f38: 54 new bubbles, 2 entries extracted (index 0→54)
[2026-06-22T18:17:49.686Z] INFO  [CursorTranscriptReader] Read Cursor session e5a4f4b4: 767 new bubbles, 42 entries extracted (index 0→767)
[2026-06-22T18:17:49.688Z] INFO  [CursorTranscriptReader] Read Cursor session 686186ad: 63 new bubbles, 6 entries extracted (index 0→63)
[2026-06-22T18:17:49.690Z] INFO  [CursorTranscriptReader] Read Cursor session 0bf4e5be: 95 new bubbles, 2 entries extracted (index 0→95)
[2026-06-22T18:17:49.691Z] INFO  [CursorTranscriptReader] Read Cursor session 08907f1f: 64 new bubbles, 2 entries extracted (index 0→64)
[2026-06-22T18:17:49.694Z] INFO  [CursorTranscriptReader] Read Cursor session 240f2410: 208 new bubbles, 6 entries extracted (index 0→208)
[2026-06-22T18:17:49.696Z] INFO  [CursorTranscriptReader] Read Cursor session 1828acbf: 65 new bubbles, 2 entries extracted (index 0→65)
[2026-06-22T18:17:49.700Z] INFO  [CursorTranscriptReader] Read Cursor session 16ea750e: 248 new bubbles, 4 entries extracted (index 0→248)
[2026-06-22T18:17:49.702Z] INFO  [CursorTranscriptReader] Read Cursor session 2917978c: 61 new bubbles, 2 entries extracted (index 0→61)
[2026-06-22T18:17:49.710Z] INFO  [CursorTranscriptReader] Read Cursor session d49b35f6: 536 new bubbles, 12 entries extracted (index 0→536)
[2026-06-22T18:17:49.713Z] INFO  [CursorTranscriptReader] Read Cursor session 090fe366: 91 new bubbles, 6 entries extracted (index 0→91)
[2026-06-22T18:17:49.718Z] INFO  [CursorTranscriptReader] Read Cursor session 25c83733: 201 new bubbles, 8 entries extracted (index 0→201)
[2026-06-22T18:17:49.721Z] INFO  [CursorTranscriptReader] Read Cursor session f3d80ec2: 140 new bubbles, 2 entries extracted (index 0→140)
[2026-06-22T18:17:49.723Z] INFO  [CursorTranscriptReader] Read Cursor session 96cb5018: 100 new bubbles, 4 entries extracted (index 0→100)
[2026-06-22T18:17:49.724Z] INFO  [CursorTranscriptReader] Read Cursor session 0308ab90: 111 new bubbles, 2 entries extracted (index 0→111)
[2026-06-22T18:17:49.726Z] INFO  [CursorTranscriptReader] Read Cursor session dfd45f6b: 77 new bubbles, 4 entries extracted (index 0→77)
[2026-06-22T18:17:49.727Z] INFO  [CursorTranscriptReader] Read Cursor session 7a0226d9: 22 new bubbles, 2 entries extracted (index 0→22)
[2026-06-22T18:17:49.728Z] INFO  [CursorTranscriptReader] Read Cursor session be517df0: 92 new bubbles, 4 entries extracted (index 0→92)
[2026-06-22T18:17:49.732Z] INFO  [CursorTranscriptReader] Read Cursor session 0e61dde8: 211 new bubbles, 6 entries extracted (index 0→211)
[2026-06-22T18:17:49.735Z] INFO  [CursorTranscriptReader] Read Cursor session 04bd6032: 118 new bubbles, 4 entries extracted (index 0→118)
[2026-06-22T18:17:49.738Z] INFO  [CursorTranscriptReader] Read Cursor session 04487990: 152 new bubbles, 4 entries extracted (index 0→152)
[2026-06-22T18:17:49.741Z] INFO  [CursorTranscriptReader] Read Cursor session 32773b90: 100 new bubbles, 4 entries extracted (index 0→100)
[2026-06-22T18:17:49.744Z] INFO  [CursorTranscriptReader] Read Cursor session 1f75d89e: 171 new bubbles, 4 entries extracted (index 0→171)
[2026-06-22T18:17:49.746Z] INFO  [CursorTranscriptReader] Read Cursor session 8ef85532: 139 new bubbles, 4 entries extracted (index 0→139)
[2026-06-22T18:17:49.747Z] INFO  [CursorTranscriptReader] Read Cursor session 9c3016c3: 4 new bubbles, 2 entries extracted (index 0→4)
[2026-06-22T18:17:49.753Z] INFO  [CursorTranscriptReader] Read Cursor session 019378a1: 187 new bubbles, 4 entries extracted (index 0→187)
[2026-06-22T18:17:49.756Z] INFO  [CursorTranscriptReader] Read Cursor session 8378d81d: 142 new bubbles, 4 entries extracted (index 0→142)
[2026-06-22T18:17:49.758Z] INFO  [CursorTranscriptReader] Read Cursor session 1340f12c: 67 new bubbles, 2 entries extracted (index 0→67)
[2026-06-22T18:17:49.766Z] INFO  [CursorTranscriptReader] Read Cursor session b407b785: 312 new bubbles, 6 entries extracted (index 0→312)
[2026-06-22T18:17:49.767Z] INFO  [CursorTranscriptReader] Read Cursor session c6c5229f: 75 new bubbles, 4 entries extracted (index 0→75)
[2026-06-22T18:17:49.768Z] INFO  [CursorTranscriptReader] Read Cursor session 1a8c6ba1: 10 new bubbles, 4 entries extracted (index 0→10)
[2026-06-22T18:17:49.769Z] INFO  [CursorTranscriptReader] Read Cursor session dce8adfc: 17 new bubbles, 2 entries extracted (index 0→17)
[2026-06-22T18:17:49.770Z] INFO  [CursorTranscriptReader] Read Cursor session 0ab2989b: 54 new bubbles, 2 entries extracted (index 0→54)
[2026-06-22T18:17:49.771Z] INFO  [CursorTranscriptReader] Read Cursor session e05cfed1: 22 new bubbles, 2 entries extracted (index 0→22)
[2026-06-22T18:17:49.772Z] INFO  [CursorTranscriptReader] Read Cursor session d0ce6c31: 45 new bubbles, 4 entries extracted (index 0→45)
[2026-06-22T18:17:49.775Z] INFO  [CursorTranscriptReader] Read Cursor session e9170ffd: 180 new bubbles, 4 entries extracted (index 0→180)
[2026-06-22T18:17:49.778Z] INFO  [CursorTranscriptReader] Read Cursor session 830ceb48: 204 new bubbles, 10 entries extracted (index 0→204)
[2026-06-22T18:17:49.783Z] INFO  [CursorTranscriptReader] Read Cursor session 9412b166: 198 new bubbles, 8 entries extracted (index 0→198)
[2026-06-22T18:17:49.785Z] INFO  [CursorTranscriptReader] Read Cursor session f92be79c: 109 new bubbles, 8 entries extracted (index 0→109)
[2026-06-22T18:17:49.788Z] INFO  [CursorTranscriptReader] Read Cursor session 687e597f: 95 new bubbles, 8 entries extracted (index 0→95)
[2026-06-22T18:17:49.793Z] INFO  [CursorTranscriptReader] Read Cursor session b56e7093: 331 new bubbles, 6 entries extracted (index 0→331)
[2026-06-22T18:17:49.794Z] INFO  [CursorTranscriptReader] Read Cursor session 43b7a0c5: 22 new bubbles, 2 entries extracted (index 0→22)
[2026-06-22T18:17:49.797Z] INFO  [CursorTranscriptReader] Read Cursor session b233dab7: 176 new bubbles, 6 entries extracted (index 0→176)
[2026-06-22T18:17:49.802Z] INFO  [CursorTranscriptReader] Read Cursor session 56ee2b41: 263 new bubbles, 10 entries extracted (index 0→263)
[2026-06-22T18:17:49.808Z] INFO  [CursorTranscriptReader] Read Cursor session d977d669: 385 new bubbles, 13 entries extracted (index 0→385)
[2026-06-22T18:17:49.814Z] INFO  [CursorTranscriptReader] Read Cursor session 11c277b4: 215 new bubbles, 4 entries extracted (index 0→215)
[2026-06-22T18:17:49.814Z] INFO  [CursorTranscriptReader] Read Cursor session bccd6fd1: 29 new bubbles, 2 entries extracted (index 0→29)
[2026-06-22T18:17:49.816Z] INFO  [CursorTranscriptReader] Read Cursor session 36855d37: 59 new bubbles, 2 entries extracted (index 0→59)
[2026-06-22T18:17:49.820Z] INFO  [CursorTranscriptReader] Read Cursor session dffcbbec: 256 new bubbles, 6 entries extracted (index 0→256)
[2026-06-22T18:17:49.821Z] INFO  [CursorTranscriptReader] Read Cursor session f94e5cc9: 45 new bubbles, 2 entries extracted (index 0→45)
[2026-06-22T18:17:49.821Z] INFO  [CursorTranscriptReader] Read Cursor session 67876cfe: 12 new bubbles, 2 entries extracted (index 0→12)
[2026-06-22T18:17:49.822Z] INFO  [CursorTranscriptReader] Read Cursor session 0f5d6f05: 71 new bubbles, 2 entries extracted (index 0→71)
[2026-06-22T18:17:49.824Z] INFO  [CursorTranscriptReader] Read Cursor session 45fd467c: 33 new bubbles, 2 entries extracted (index 0→33)
[2026-06-22T18:17:49.827Z] INFO  [CursorTranscriptReader] Read Cursor session 16414dcc: 173 new bubbles, 4 entries extracted (index 0→173)
[2026-06-22T18:17:49.829Z] INFO  [CursorTranscriptReader] Read Cursor session 13ebb570: 33 new bubbles, 2 entries extracted (index 0→33)
[2026-06-22T18:17:49.830Z] INFO  [CursorTranscriptReader] Read Cursor session bda52ffb: 43 new bubbles, 2 entries extracted (index 0→43)
[2026-06-22T18:17:52.128Z] INFO  [cmd] signIn invoked
[2026-06-22T18:17:52.129Z] INFO  [AuthService] Opening browser for sign-in
[2026-06-22T18:18:06.086Z] INFO  [cmd] signIn invoked
[2026-06-22T18:18:06.087Z] INFO  [AuthService] Opening browser for sign-in
[2026-06-22T18:18:13.570Z] INFO  [cmd] signIn invoked
[2026-06-22T18:18:13.571Z] INFO  [AuthService] Opening browser for sign-in
[2026-06-22T18:18:21.573Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:18:23.516Z] INFO  [uriHandler] Received callback cursor://jolli.jollimemory-vscode/auth-callback (2 params)
[2026-06-22T18:18:24.200Z] INFO  [SessionTracker] Config saved to /home/menes/.jolli/jollimemory
[2026-06-22T18:18:24.201Z] INFO  [AuthService] Sign-in successful
[2026-06-22T18:18:24.201Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:18:24.483Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, worktreeHooks=true, sessions=275, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=1, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
[2026-06-22T18:18:29.268Z] INFO  [cmd] openSettings invoked
[2026-06-22T18:18:30.318Z] INFO  [cmd] disableJolliMemory invoked
[2026-06-22T18:18:30.319Z] INFO  [bridge] disable() called
[2026-06-22T18:18:30.319Z] INFO  [Installer] Removing Jolli Memory hooks
[2026-06-22T18:18:30.325Z] INFO  [GeminiHookInstaller] Gemini AfterAgent hook removed
[2026-06-22T18:18:30.325Z] INFO  [McpRegistration] Removed MCP server from /home/menes/Projects/VideoTuna/.mcp.json
[2026-06-22T18:18:30.326Z] INFO  [Installer] Uninstallation complete
[2026-06-22T18:18:30.326Z] INFO  [cmd] disable succeeded
[2026-06-22T18:18:30.327Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:18:30.577Z] INFO  [Installer] Status: enabled=false, claude=false, git=false, geminiHook=false, worktreeHooks=false, sessions=275, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=0, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
[2026-06-22T18:18:30.578Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:18:30.812Z] INFO  [Installer] Status: enabled=false, claude=false, git=false, geminiHook=false, worktreeHooks=false, sessions=275, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=0, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
[2026-06-22T18:18:30.813Z] INFO  [SidebarWebviewProvider] pushMemories: 0 item(s)
[2026-06-22T18:18:30.813Z] INFO  [SidebarWebviewProvider] pushCommits: 0 item(s), mode=empty
[2026-06-22T18:18:32.432Z] INFO  [cmd] enableJolliMemory invoked
[2026-06-22T18:18:32.432Z] INFO  [bridge] enable() called
[2026-06-22T18:18:32.432Z] INFO  [Installer] Installing Jolli Memory hooks
[2026-06-22T18:18:32.438Z] INFO  [DispatchScripts] Wrote resolve-dist-path, run-hook, and run-cli scripts to /home/menes/.jolli/jollimemory
[2026-06-22T18:18:32.439Z] INFO  [DistPathWriter] Wrote dist-paths/cursor (version=0.99.3, distDir=/home/menes/.cursor/extensions/jolli.jollimemory-vscode-0.99.3-universal/dist)
[2026-06-22T18:18:32.445Z] INFO  [McpRegistration] Registered MCP server in /home/menes/Projects/VideoTuna/.mcp.json
[2026-06-22T18:18:32.445Z] INFO  [GitHookInstaller] Git post-commit hook installed
[2026-06-22T18:18:32.445Z] INFO  [GitHookInstaller] Git post-rewrite hook installed
[2026-06-22T18:18:32.445Z] INFO  [GitHookInstaller] Git prepare-commit-msg hook installed
[2026-06-22T18:18:32.445Z] INFO  [GitHookInstaller] Git post-merge hook installed
[2026-06-22T18:18:32.445Z] INFO  [GeminiHookInstaller] Gemini AfterAgent hook installed
[2026-06-22T18:18:32.446Z] INFO  [Installer] Skipping v5 migration on vscode-extension source — Extension.ts owns it with UI
[2026-06-22T18:18:32.446Z] INFO  [Installer] Installation complete
[2026-06-22T18:18:32.446Z] INFO  [cmd] enable succeeded — refreshing all panels
[2026-06-22T18:18:32.446Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:18:32.721Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, worktreeHooks=true, sessions=275, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=1, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
[2026-06-22T18:18:32.721Z] INFO  [SidebarWebviewProvider] pushMemories: 0 item(s)
[2026-06-22T18:18:32.721Z] INFO  [SidebarWebviewProvider] pushCommits: 0 item(s), mode=empty
[2026-06-22T18:18:32.734Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:18:32.734Z] INFO  [SidebarWebviewProvider] pushMemories: 0 item(s)
[2026-06-22T18:18:32.734Z] INFO  [plans] detectPlans found 0 plans (0 in registry)
[2026-06-22T18:18:32.734Z] INFO  [notes] detectNotes found 0 notes (0 in registry)
[2026-06-22T18:18:32.734Z] INFO  [references] detectReferences(*) found 0 (0 in registry)
[2026-06-22T18:18:32.762Z] INFO  [bridge] Merged mode activated {"branch":"main","creationPoint":"acf95b61","author":"Miguel Enes"}
[2026-06-22T18:18:32.783Z] WARN  [SummaryStore] loadIndex: index.json unreadable from Wr (fresh repo or backend read failed)
[2026-06-22T18:18:33.046Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, worktreeHooks=true, sessions=275, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=1, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
[2026-06-22T18:18:33.119Z] WARN  [SummaryStore] loadIndex: index.json unreadable from Wr (fresh repo or backend read failed)
[2026-06-22T18:18:33.119Z] INFO  [SidebarWebviewProvider] pushCommits: 6 item(s), mode=merged
[2026-06-22T18:18:34.730Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:18:34.730Z] INFO  [Installer] Checking Jolli Memory status
[2026-06-22T18:18:35.226Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, worktreeHooks=true, sessions=275, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=1, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
[2026-06-22T18:18:35.226Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, worktreeHooks=true, sessions=275, summaries=0, codex=true/true, gemini=true/true, enabledWorktrees=1, opencode=true/true, cursor=true/true, copilot=false/true, copilotChat=true
[2026-06-22T18:18:48.262Z] INFO  [CursorTranscriptReader] Read Cursor session 5342bd92: 15 new bubbles, 2 entries extracted (index 0→15)
[2026-06-22T18:18:48.263Z] INFO  [CursorTranscriptReader] Read Cursor session 5abddf2c: 49 new bubbles, 4 entries extracted (index 0→49)
[2026-06-22T18:18:48.264Z] INFO  [CursorTranscriptReader] Read Cursor session ddfe7fe9: 38 new bubbles, 2 entries extracted (index 0→38)
[2026-06-22T18:18:48.266Z] INFO  [CursorTranscriptReader] Read Cursor session 82c7b7ce: 88 new bubbles, 6 entries extracted (index 0→88)
[2026-06-22T18:18:48.267Z] INFO  [CursorTranscriptReader] Read Cursor session 6673a3c3: 58 new bubbles, 6 entries extracted (index 0→58)
[2026-06-22T18:18:48.268Z] INFO  [CursorTranscriptReader] Read Cursor session 70d66919: 40 new bubbles, 4 entries extracted (index 0→40)
[2026-06-22T18:18:48.269Z] INFO  [CursorTranscriptReader] Read Cursor session 0ce9d3df: 47 new bubbles, 4 entries extracted (index 0→47)
[2026-06-22T18:18:48.272Z] INFO  [CursorTranscriptReader] Read Cursor session a2ae42e0: 160 new bubbles, 14 entries extracted (index 0→160)
[2026-06-22T18:18:48.273Z] INFO  [CursorTranscriptReader] Read Cursor session 2ade063f: 33 new bubbles, 4 entries extracted (index 0→33)
[2026-06-22T18:18:48.276Z] INFO  [CursorTranscriptReader] Read Cursor session 0e550a3c: 145 new bubbles, 6 entries extracted (index 0→145)
[2026-06-22T18:18:48.277Z] INFO  [CursorTranscriptReader] Read Cursor session 5b54c917: 38 new bubbles, 4 entries extracted (index 0→38)
[2026-06-22T18:18:48.279Z] INFO  [CursorTranscriptReader] Read Cursor session b57ab5ab: 100 new bubbles, 4 entries extracted (index 0→100)
[2026-06-22T18:18:48.281Z] INFO  [CursorTranscriptReader] Read Cursor session c0b27a08: 112 new bubbles, 4 entries extracted (index 0→112)
[2026-06-22T18:18:48.283Z] INFO  [CursorTranscriptReader] Read Cursor session ee3543c0: 90 new bubbles, 6 entries extracted (index 0→90)
[2026-06-22T18:18:48.285Z] INFO  [CursorTranscriptReader] Read Cursor session b8deae0b: 97 new bubbles, 9 entries extracted (index 0→97)
[2026-06-22T18:18:48.287Z] INFO  [CursorTranscriptReader] Read Cursor session 7dea7990: 46 new bubbles, 4 entries extracted (index 0→46)
[2026-06-22T18:18:48.290Z] INFO  [CursorTranscriptReader] Read Cursor session 6ae8ce9d: 130 new bubbles, 4 entries extracted (index 0→130)
[2026-06-22T18:18:48.291Z] INFO  [CursorTranscriptReader] Read Cursor session 4fac1ad0: 51 new bubbles, 4 entries extracted (index 0→51)
[2026-06-22T18:18:48.291Z] INFO  [CursorTranscriptReader] Read Cursor session 5f6ee12c: 22 new bubbles, 2 entries extracted (index 0→22)
[2026-06-22T18:18:48.292Z] INFO  [CursorTranscriptReader] Read Cursor session b1e4614e: 20 new bubbles, 2 entries extracted (index 0→20)
[2026-06-22T18:18:48.297Z] INFO  [CursorTranscriptReader] Read Cursor session e2619a8d: 109 new bubbles, 2 entries extracted (index 0→109)
[2026-06-22T18:18:48.301Z] INFO  [CursorTranscriptReader] Read Cursor session bb60adb6: 159 new bubbles, 4 entries extracted (index 0→159)
[2026-06-22T18:18:48.306Z] INFO  [CursorTranscriptReader] Read Cursor session 2640f4d5: 167 new bubbles, 8 entries extracted (index 0→167)
[2026-06-22T18:18:48.310Z] INFO  [CursorTranscriptReader] Read Cursor session c2ae25c0: 245 new bubbles, 10 entries extracted (index 0→245)
[2026-06-22T18:18:48.314Z] INFO  [CursorTranscriptReader] Read Cursor session a55e57a9: 184 new bubbles, 10 entries extracted (index 0→184)
[2026-06-22T18:18:48.316Z] INFO  [CursorTranscriptReader] Read Cursor session d719abc7: 111 new bubbles, 4 entries extracted (index 0→111)
[2026-06-22T18:18:48.319Z] INFO  [CursorTranscriptReader] Read Cursor session 8bd68494: 134 new bubbles, 4 entries extracted (index 0→134)
[2026-06-22T18:18:48.320Z] INFO  [CursorTranscriptReader] Read Cursor session 00afd774: 69 new bubbles, 4 entries extracted (index 0→69)
[2026-06-22T18:18:48.322Z] INFO  [CursorTranscriptReader] Read Cursor session 1241ef9f: 70 new bubbles, 4 entries extracted (index 0→70)
[2026-06-22T18:18:48.325Z] INFO  [CursorTranscriptReader] Read Cursor session e4fd7218: 165 new bubbles, 14 entries extracted (index 0→165)
[2026-06-22T18:18:48.326Z] INFO  [CursorTranscriptReader] Read Cursor session c69b11df: 65 new bubbles, 4 entries extracted (index 0→65)
[2026-06-22T18:18:48.330Z] INFO  [CursorTranscriptReader] Read Cursor session 9e3a25f3: 157 new bubbles, 8 entries extracted (index 0→157)
[2026-06-22T18:18:48.331Z] INFO  [CursorTranscriptReader] Read Cursor session 62e6d2a7: 52 new bubbles, 4 entries extracted (index 0→52)
[2026-06-22T18:18:48.334Z] INFO  [CursorTranscriptReader] Read Cursor session cde0341d: 223 new bubbles, 6 entries extracted (index 0→223)
[2026-06-22T18:18:48.339Z] INFO  [CursorTranscriptReader] Read Cursor session 1aa691c6: 175 new bubbles, 10 entries extracted (index 0→175)
[2026-06-22T18:18:48.341Z] INFO  [CursorTranscriptReader] Read Cursor session e4b17208: 98 new bubbles, 4 entries extracted (index 0→98)
[2026-06-22T18:18:48.343Z] INFO  [CursorTranscriptReader] Read Cursor session 45b638b1: 128 new bubbles, 4 entries extracted (index 0→128)
[2026-06-22T18:18:48.344Z] INFO  [CursorTranscriptReader] Read Cursor session e779d733: 74 new bubbles, 4 entries extracted (index 0→74)
[2026-06-22T18:18:48.346Z] INFO  [CursorTranscriptReader] Read Cursor session 78a164b3: 70 new bubbles, 4 entries extracted (index 0→70)
[2026-06-22T18:18:48.350Z] INFO  [CursorTranscriptReader] Read Cursor session d2120a17: 292 new bubbles, 12 entries extracted (index 0→292)
[2026-06-22T18:18:48.352Z] INFO  [CursorTranscriptReader] Read Cursor session 29a7dd9e: 63 new bubbles, 6 entries extracted (index 0→63)
[2026-06-22T18:18:48.353Z] INFO  [CursorTranscriptReader] Read Cursor session 07a19962: 60 new bubbles, 4 entries extracted (index 0→60)
[2026-06-22T18:18:48.355Z] INFO  [CursorTranscriptReader] Read Cursor session 6a41675b: 80 new bubbles, 6 entries extracted (index 0→80)
[2026-06-22T18:18:48.358Z] INFO  [CursorTranscriptReader] Read Cursor session fed882bb: 99 new bubbles, 4 entries extracted (index 0→99)
[2026-06-22T18:18:48.359Z] INFO  [CursorTranscriptReader] Read Cursor session 3a52afdc: 79 new bubbles, 4 entries extracted (index 0→79)
[2026-06-22T18:18:48.361Z] INFO  [CursorTranscriptReader] Read Cursor session d3ad6822: 75 new bubbles, 4 entries extracted (index 0→75)
[2026-06-22T18:18:48.363Z] INFO  [CursorTranscriptReader] Read Cursor session 846c2fe3: 127 new bubbles, 6 entries extracted (index 0→127)
[2026-06-22T18:18:48.366Z] INFO  [CursorTranscriptReader] Read Cursor session 08a7b8d0: 109 new bubbles, 8 entries extracted (index 0→109)
[2026-06-22T18:18:48.372Z] INFO  [CursorTranscriptReader] Read Cursor session 57ff15ab: 210 new bubbles, 10 entries extracted (index 0→210)
[2026-06-22T18:18:48.375Z] INFO  [CursorTranscriptReader] Read Cursor session 5322d51b: 106 new bubbles, 6 entries extracted (index 0→106)
[2026-06-22T18:18:48.379Z] INFO  [CursorTranscriptReader] Read Cursor session 2a92388a: 198 new bubbles, 8 entries extracted (index 0→198)
[2026-06-22T18:18:48.380Z] INFO  [CursorTranscriptReader] Read Cursor session d959f793: 50 new bubbles, 6 entries extracted (index 0→50)
[2026-06-22T18:18:48.382Z] INFO  [CursorTranscriptReader] Read Cursor session 74a9fd8e: 131 new bubbles, 4 entries extracted (index 0→131)
[2026-06-22T18:18:48.386Z] INFO  [CursorTranscriptReader] Read Cursor session f02de42f: 192 new bubbles, 6 entries extracted (index 0→192)
[2026-06-22T18:18:48.388Z] INFO  [CursorTranscriptReader] Read Cursor session e18383a7: 67 new bubbles, 6 entries extracted (index 0→67)
[2026-06-22T18:18:48.390Z] INFO  [CursorTranscriptReader] Read Cursor session a9717c3f: 68 new bubbles, 4 entries extracted (index 0→68)
[2026-06-22T18:18:48.392Z] INFO  [CursorTranscriptReader] Read Cursor session e4071b91: 94 new bubbles, 4 entries extracted (index 0→94)
[2026-06-22T18:18:48.394Z] INFO  [CursorTranscriptReader] Read Cursor session 6a8745ec: 109 new bubbles, 4 entries extracted (index 0→109)
[2026-06-22T18:18:48.395Z] INFO  [CursorTranscriptReader] Read Cursor session c12bf7f0: 19 new bubbles, 2 entries extracted (index 0→19)
[2026-06-22T18:18:48.398Z] INFO  [CursorTranscriptReader] Read Cursor session 6c5ea408: 139 new bubbles, 6 entries extracted (index 0→139)
[2026-06-22T18:18:48.399Z] INFO  [CursorTranscriptReader] Read Cursor session 170406c4: 27 new bubbles, 2 entries extracted (index 0→27)
[2026-06-22T18:18:48.406Z] INFO  [CursorTranscriptReader] Read Cursor session e64b21a2: 152 new bubbles, 4 entries extracted (index 0→152)
[2026-06-22T18:18:48.409Z] INFO  [CursorTranscriptReader] Read Cursor session a803518d: 97 new bubbles, 6 entries extracted (index 0→97)
[2026-06-22T18:18:48.410Z] INFO  [CursorTranscriptReader] Read Cursor session cfb4dffd: 66 new bubbles, 4 entries extracted (index 0→66)
[2026-06-22T18:18:48.414Z] INFO  [CursorTranscriptReader] Read Cursor session 0254adf1: 119 new bubbles, 8 entries extracted (index 0→119)
[2026-06-22T18:18:48.416Z] INFO  [CursorTranscriptReader] Read Cursor session 7785d136: 63 new bubbles, 4 entries extracted (index 0→63)
[2026-06-22T18:18:48.423Z] INFO  [CursorTranscriptReader] Read Cursor session 27509bff: 294 new bubbles, 14 entries extracted (index 0→294)
[2026-06-22T18:18:48.426Z] INFO  [CursorTranscriptReader] Read Cursor session 91c13c53: 48 new bubbles, 4 entries extracted (index 0→48)
[2026-06-22T18:18:48.428Z] INFO  [CursorTranscriptReader] Read Cursor session 04ca0dfa: 68 new bubbles, 4 entries extracted (index 0→68)
[2026-06-22T18:18:48.429Z] INFO  [CursorTranscriptReader] Read Cursor session f9f5d4fe: 71 new bubbles, 4 entries extracted (index 0→71)
[2026-06-22T18:18:48.433Z] INFO  [CursorTranscriptReader] Read Cursor session 1ae90867: 130 new bubbles, 4 entries extracted (index 0→130)
[2026-06-22T18:18:48.435Z] INFO  [CursorTranscriptReader] Read Cursor session bc17960c: 101 new bubbles, 4 entries extracted (index 0→101)
[2026-06-22T18:18:48.439Z] INFO  [CursorTranscriptReader] Read Cursor session f8bb0bd9: 252 new bubbles, 4 entries extracted (index 0→252)
[2026-06-22T18:18:48.441Z] INFO  [CursorTranscriptReader] Read Cursor session d3017c56: 114 new bubbles, 4 entries extracted (index 0→114)
[2026-06-22T18:18:48.443Z] INFO  [CursorTranscriptReader] Read Cursor session 6742d029: 55 new bubbles, 4 entries extracted (index 0→55)
[2026-06-22T18:18:48.445Z] INFO  [CursorTranscriptReader] Read Cursor session 7e534327: 125 new bubbles, 4 entries extracted (index 0→125)
[2026-06-22T18:18:48.446Z] INFO  [CursorTranscriptReader] Read Cursor session 30c7e34f: 75 new bubbles, 4 entries extracted (index 0→75)
[2026-06-22T18:18:48.449Z] INFO  [CursorTranscriptReader] Read Cursor session 490ea588: 136 new bubbles, 4 entries extracted (index 0→136)
[2026-06-22T18:18:48.451Z] INFO  [CursorTranscriptReader] Read Cursor session 0724cc51: 93 new bubbles, 4 entries extracted (index 0→93)
[2026-06-22T18:18:48.453Z] INFO  [CursorTranscriptReader] Read Cursor session 646b50af: 157 new bubbles, 4 entries extracted (index 0→157)
[2026-06-22T18:18:48.455Z] INFO  [CursorTranscriptReader] Read Cursor session 433673ac: 96 new bubbles, 4 entries extracted (index 0→96)
